"","x","y","numb"
"1",-84.125,-68.0625,1
"2",-84.125,-67.9375,1
"3",-83.875,-67.8125,1
"4",-83.625,-68.3125,5
"5",-83.625,-68.1875,1
"6",-83.625,-68.0625,5
"7",-83.625,-67.9375,8
"8",-83.625,-67.8125,6
"9",-83.625,-67.6875,3
"10",-83.625,-66.9375,1
"11",-83.625,-66.8125,2
"12",-83.625,-66.6875,1
"13",-83.375,-68.5625,1
"14",-83.375,-68.4375,4
"15",-83.375,-68.3125,7
"16",-83.375,-68.1875,9
"17",-83.375,-68.0625,8
"18",-83.375,-67.8125,1
"19",-83.375,-67.6875,14
"20",-83.375,-67.5625,16
"21",-83.375,-67.1875,1
"22",-83.375,-67.0625,1
"23",-83.375,-66.6875,1
"24",-83.125,-68.6875,2
"25",-83.125,-68.5625,2
"26",-83.125,-68.4375,3
"27",-83.125,-68.1875,11
"28",-83.125,-68.0625,11
"29",-83.125,-67.9375,3
"30",-83.125,-67.8125,1
"31",-83.125,-67.6875,16
"32",-83.125,-67.5625,38
"33",-83.125,-67.4375,16
"34",-83.125,-67.3125,6
"35",-83.125,-67.1875,2
"36",-83.125,-67.0625,1
"37",-83.125,-66.6875,1
"38",-82.875,-68.8125,1
"39",-82.875,-68.6875,1
"40",-82.875,-68.5625,2
"41",-82.875,-68.4375,4
"42",-82.875,-68.3125,7
"43",-82.875,-68.1875,3
"44",-82.875,-68.0625,5
"45",-82.875,-67.9375,6
"46",-82.875,-67.8125,7
"47",-82.875,-67.6875,12
"48",-82.875,-67.5625,24
"49",-82.875,-67.4375,27
"50",-82.875,-67.3125,19
"51",-82.875,-67.1875,1
"52",-82.875,-66.9375,3
"53",-82.875,-66.8125,1
"54",-82.875,-66.6875,1
"55",-82.625,-68.9375,1
"56",-82.625,-68.8125,1
"57",-82.625,-68.6875,1
"58",-82.625,-68.5625,3
"59",-82.625,-68.4375,6
"60",-82.625,-68.3125,4
"61",-82.625,-68.1875,5
"62",-82.625,-68.0625,9
"63",-82.625,-67.9375,3
"64",-82.625,-67.8125,7
"65",-82.625,-67.6875,22
"66",-82.625,-67.5625,30
"67",-82.625,-67.4375,28
"68",-82.625,-67.3125,36
"69",-82.625,-67.1875,23
"70",-82.625,-67.0625,10
"71",-82.625,-66.9375,4
"72",-82.625,-66.8125,2
"73",-82.375,-68.8125,3
"74",-82.375,-68.6875,2
"75",-82.375,-68.5625,1
"76",-82.375,-68.4375,2
"77",-82.375,-68.1875,4
"78",-82.375,-68.0625,5
"79",-82.375,-67.9375,4
"80",-82.375,-67.8125,10
"81",-82.375,-67.6875,26
"82",-82.375,-67.5625,25
"83",-82.375,-67.4375,53
"84",-82.375,-67.3125,53
"85",-82.375,-67.1875,42
"86",-82.375,-67.0625,25
"87",-82.375,-66.9375,15
"88",-82.375,-66.8125,10
"89",-82.375,-66.6875,1
"90",-82.125,-68.9375,1
"91",-82.125,-68.6875,1
"92",-82.125,-68.5625,4
"93",-82.125,-68.3125,2
"94",-82.125,-68.1875,2
"95",-82.125,-68.0625,4
"96",-82.125,-67.9375,7
"97",-82.125,-67.8125,32
"98",-82.125,-67.6875,36
"99",-82.125,-67.5625,35
"100",-82.125,-67.4375,81
"101",-82.125,-67.3125,90
"102",-82.125,-67.1875,56
"103",-82.125,-67.0625,55
"104",-82.125,-66.9375,37
"105",-82.125,-66.8125,20
"106",-82.125,-66.6875,15
"107",-82.125,-66.5625,7
"108",-82.125,-66.4375,1
"109",-81.875,-68.9375,5
"110",-81.875,-68.8125,2
"111",-81.875,-68.6875,2
"112",-81.875,-68.5625,2
"113",-81.875,-68.3125,7
"114",-81.875,-68.1875,4
"115",-81.875,-68.0625,11
"116",-81.875,-67.9375,12
"117",-81.875,-67.8125,42
"118",-81.875,-67.6875,58
"119",-81.875,-67.5625,72
"120",-81.875,-67.4375,135
"121",-81.875,-67.3125,133
"122",-81.875,-67.1875,87
"123",-81.875,-67.0625,65
"124",-81.875,-66.9375,48
"125",-81.875,-66.8125,38
"126",-81.875,-66.6875,37
"127",-81.875,-66.5625,26
"128",-81.875,-66.4375,12
"129",-81.875,-66.3125,3
"130",-81.625,-68.9375,5
"131",-81.625,-68.8125,4
"132",-81.625,-68.6875,6
"133",-81.625,-68.5625,8
"134",-81.625,-68.4375,10
"135",-81.625,-68.3125,6
"136",-81.625,-68.1875,13
"137",-81.625,-68.0625,10
"138",-81.625,-67.9375,18
"139",-81.625,-67.8125,41
"140",-81.625,-67.6875,46
"141",-81.625,-67.5625,53
"142",-81.625,-67.4375,238
"143",-81.625,-67.3125,129
"144",-81.625,-67.1875,92
"145",-81.625,-67.0625,82
"146",-81.625,-66.9375,81
"147",-81.625,-66.8125,45
"148",-81.625,-66.6875,37
"149",-81.625,-66.5625,34
"150",-81.625,-66.4375,21
"151",-81.625,-66.3125,5
"152",-81.375,-69.0625,1
"153",-81.375,-68.9375,3
"154",-81.375,-68.8125,2
"155",-81.375,-68.6875,4
"156",-81.375,-68.5625,9
"157",-81.375,-68.4375,11
"158",-81.375,-68.3125,11
"159",-81.375,-68.1875,15
"160",-81.375,-68.0625,15
"161",-81.375,-67.9375,19
"162",-81.375,-67.8125,41
"163",-81.375,-67.6875,44
"164",-81.375,-67.5625,50
"165",-81.375,-67.4375,52
"166",-81.375,-67.3125,86
"167",-81.375,-67.1875,145
"168",-81.375,-67.0625,136
"169",-81.375,-66.9375,124
"170",-81.375,-66.8125,97
"171",-81.375,-66.6875,49
"172",-81.375,-66.5625,23
"173",-81.375,-66.4375,29
"174",-81.375,-66.3125,23
"175",-81.375,-65.9375,1
"176",-81.125,-68.9375,2
"177",-81.125,-68.8125,2
"178",-81.125,-68.6875,6
"179",-81.125,-68.5625,10
"180",-81.125,-68.4375,9
"181",-81.125,-68.3125,14
"182",-81.125,-68.1875,15
"183",-81.125,-68.0625,30
"184",-81.125,-67.9375,33
"185",-81.125,-67.8125,34
"186",-81.125,-67.6875,41
"187",-81.125,-67.5625,53
"188",-81.125,-67.4375,56
"189",-81.125,-67.3125,75
"190",-81.125,-67.1875,100
"191",-81.125,-67.0625,253
"192",-81.125,-66.9375,139
"193",-81.125,-66.8125,102
"194",-81.125,-66.6875,73
"195",-81.125,-66.5625,50
"196",-81.125,-66.4375,32
"197",-81.125,-66.3125,22
"198",-81.125,-66.0625,2
"199",-81.125,-65.9375,3
"200",-81.125,-65.8125,2
"201",-80.875,-69.0625,2
"202",-80.875,-68.9375,3
"203",-80.875,-68.8125,7
"204",-80.875,-68.6875,6
"205",-80.875,-68.5625,14
"206",-80.875,-68.4375,21
"207",-80.875,-68.3125,14
"208",-80.875,-68.1875,23
"209",-80.875,-68.0625,18
"210",-80.875,-67.9375,43
"211",-80.875,-67.8125,53
"212",-80.875,-67.6875,38
"213",-80.875,-67.5625,64
"214",-80.875,-67.4375,46
"215",-80.875,-67.3125,75
"216",-80.875,-67.1875,97
"217",-80.875,-67.0625,183
"218",-80.875,-66.9375,153
"219",-80.875,-66.8125,111
"220",-80.875,-66.6875,49
"221",-80.875,-66.5625,65
"222",-80.875,-66.4375,40
"223",-80.875,-66.3125,27
"224",-80.875,-66.1875,2
"225",-80.875,-65.9375,3
"226",-80.875,-65.8125,2
"227",-80.875,-65.6875,1
"228",-80.625,-68.9375,2
"229",-80.625,-68.8125,4
"230",-80.625,-68.6875,8
"231",-80.625,-68.5625,10
"232",-80.625,-68.4375,28
"233",-80.625,-68.3125,17
"234",-80.625,-68.1875,20
"235",-80.625,-68.0625,31
"236",-80.625,-67.9375,66
"237",-80.625,-67.8125,26
"238",-80.625,-67.6875,62
"239",-80.625,-67.5625,59
"240",-80.625,-67.4375,64
"241",-80.625,-67.3125,72
"242",-80.625,-67.1875,93
"243",-80.625,-67.0625,233
"244",-80.625,-66.9375,126
"245",-80.625,-66.8125,76
"246",-80.625,-66.6875,64
"247",-80.625,-66.5625,33
"248",-80.625,-66.4375,47
"249",-80.625,-66.3125,34
"250",-80.625,-66.1875,3
"251",-80.625,-66.0625,3
"252",-80.625,-65.9375,2
"253",-80.625,-65.8125,2
"254",-80.375,-68.9375,2
"255",-80.375,-68.8125,1
"256",-80.375,-68.6875,13
"257",-80.375,-68.5625,13
"258",-80.375,-68.4375,26
"259",-80.375,-68.3125,13
"260",-80.375,-68.1875,11
"261",-80.375,-68.0625,28
"262",-80.375,-67.9375,50
"263",-80.375,-67.8125,54
"264",-80.375,-67.6875,47
"265",-80.375,-67.5625,38
"266",-80.375,-67.4375,69
"267",-80.375,-67.3125,82
"268",-80.375,-67.1875,81
"269",-80.375,-67.0625,146
"270",-80.375,-66.9375,113
"271",-80.375,-66.8125,51
"272",-80.375,-66.6875,48
"273",-80.375,-66.5625,58
"274",-80.375,-66.4375,52
"275",-80.375,-66.3125,47
"276",-80.375,-66.1875,9
"277",-80.375,-66.0625,3
"278",-80.375,-65.9375,3
"279",-80.375,-65.8125,3
"280",-80.375,-65.6875,1
"281",-80.125,-68.9375,1
"282",-80.125,-68.8125,3
"283",-80.125,-68.6875,5
"284",-80.125,-68.5625,3
"285",-80.125,-68.4375,22
"286",-80.125,-68.3125,32
"287",-80.125,-68.1875,19
"288",-80.125,-68.0625,31
"289",-80.125,-67.9375,42
"290",-80.125,-67.8125,46
"291",-80.125,-67.6875,40
