"","x","y","numb"
"1",-35.625,-58.9375,8
"2",-35.375,-59.1875,4
"3",-35.375,-59.0625,24
"4",-35.375,-58.9375,61
"5",-35.375,-58.8125,56
"6",-35.375,-58.6875,1
"7",-35.375,-53.5625,1
"8",-35.125,-59.6875,3
"9",-35.125,-59.5625,30
"10",-35.125,-59.4375,45
"11",-35.125,-59.3125,17
"12",-35.125,-59.1875,48
"13",-35.125,-59.0625,67
"14",-35.125,-58.9375,42
"15",-35.125,-58.8125,54
"16",-35.125,-58.6875,12
"17",-35.125,-53.8125,1
"18",-34.875,-60.6875,10
"19",-34.875,-60.5625,38
"20",-34.875,-60.4375,27
"21",-34.875,-60.3125,5
"22",-34.875,-59.8125,20
"23",-34.875,-59.6875,62
"24",-34.875,-59.5625,40
"25",-34.875,-59.4375,95
"26",-34.875,-59.3125,94
"27",-34.875,-59.1875,82
"28",-34.875,-59.0625,29
"29",-34.875,-58.9375,26
"30",-34.875,-58.8125,27
"31",-34.875,-58.6875,18
"32",-34.875,-53.6875,1
"33",-34.875,-53.5625,3
"34",-34.875,-53.0625,2
"35",-34.625,-61.3125,9
"36",-34.625,-61.1875,54
"37",-34.625,-61.0625,114
"38",-34.625,-60.9375,33
"39",-34.625,-60.8125,8
"40",-34.625,-60.6875,52
"41",-34.625,-60.5625,185
"42",-34.625,-60.4375,118
"43",-34.625,-60.3125,1
"44",-34.625,-59.9375,33
"45",-34.625,-59.8125,78
"46",-34.625,-59.6875,72
"47",-34.625,-59.5625,110
"48",-34.625,-59.4375,108
"49",-34.625,-59.3125,103
"50",-34.625,-59.1875,33
"51",-34.625,-59.0625,11
"52",-34.625,-58.9375,9
"53",-34.625,-58.8125,12
"54",-34.625,-58.6875,20
"55",-34.625,-58.5625,9
"56",-34.625,-54.1875,1
"57",-34.625,-54.0625,2
"58",-34.625,-53.9375,9
"59",-34.625,-53.8125,7
"60",-34.625,-53.6875,3
"61",-34.625,-53.5625,2
"62",-34.625,-53.4375,7
"63",-34.625,-53.3125,8
"64",-34.625,-53.1875,11
"65",-34.625,-53.0625,4
"66",-34.375,-61.8125,1
"67",-34.375,-61.6875,10
"68",-34.375,-61.5625,17
"69",-34.375,-61.4375,62
"70",-34.375,-61.3125,111
"71",-34.375,-61.1875,173
"72",-34.375,-61.0625,176
"73",-34.375,-60.9375,86
"74",-34.375,-60.8125,31
"75",-34.375,-60.6875,103
"76",-34.375,-60.5625,306
"77",-34.375,-60.4375,542
"78",-34.375,-60.3125,184
"79",-34.375,-60.1875,20
"80",-34.375,-60.0625,29
"81",-34.375,-59.9375,116
"82",-34.375,-59.8125,147
"83",-34.375,-59.6875,220
"84",-34.375,-59.5625,143
"85",-34.375,-59.4375,98
"86",-34.375,-59.3125,123
"87",-34.375,-59.1875,69
"88",-34.375,-59.0625,75
"89",-34.375,-58.9375,54
"90",-34.375,-58.8125,69
"91",-34.375,-58.6875,35
"92",-34.375,-58.5625,14
"93",-34.375,-54.3125,5
"94",-34.375,-54.1875,7
"95",-34.375,-54.0625,8
"96",-34.375,-53.9375,11
"97",-34.375,-53.8125,13
"98",-34.375,-53.6875,3
"99",-34.375,-53.5625,8
"100",-34.375,-53.4375,3
"101",-34.375,-53.1875,7
"102",-34.125,-61.9375,1
"103",-34.125,-61.8125,19
"104",-34.125,-61.6875,58
"105",-34.125,-61.5625,82
"106",-34.125,-61.4375,193
"107",-34.125,-61.3125,245
"108",-34.125,-61.1875,207
"109",-34.125,-61.0625,279
"110",-34.125,-60.9375,197
"111",-34.125,-60.8125,131
"112",-34.125,-60.6875,118
"113",-34.125,-60.5625,187
