"","x","y","numb"
"1",-83.625,-67.5625,1
"2",-83.375,-67.6875,1
"3",-83.375,-67.5625,3
"4",-83.375,-67.4375,3
"5",-83.125,-67.9375,1
"6",-83.125,-67.8125,9
"7",-83.125,-67.6875,14
"8",-83.125,-67.5625,4
"9",-83.125,-67.4375,3
"10",-83.125,-67.3125,4
"11",-82.875,-67.9375,7
"12",-82.875,-67.8125,33
"13",-82.875,-67.6875,41
"14",-82.875,-67.5625,24
"15",-82.875,-67.4375,7
"16",-82.875,-67.3125,4
"17",-82.625,-67.9375,15
"18",-82.625,-67.8125,53
"19",-82.625,-67.6875,86
"20",-82.625,-67.5625,68
"21",-82.625,-67.4375,44
"22",-82.625,-67.3125,18
"23",-82.625,-67.1875,1
"24",-82.375,-67.9375,19
"25",-82.375,-67.8125,56
"26",-82.375,-67.6875,108
"27",-82.375,-67.5625,64
"28",-82.375,-67.4375,58
"29",-82.375,-67.3125,66
"30",-82.375,-67.1875,24
"31",-82.375,-67.0625,3
"32",-82.125,-68.0625,2
"33",-82.125,-67.9375,33
"34",-82.125,-67.8125,79
"35",-82.125,-67.6875,113
"36",-82.125,-67.5625,92
"37",-82.125,-67.4375,57
"38",-82.125,-67.3125,81
"39",-82.125,-67.1875,69
"40",-82.125,-67.0625,12
"41",-82.125,-66.9375,5
"42",-81.875,-68.0625,4
"43",-81.875,-67.9375,25
"44",-81.875,-67.8125,98
"45",-81.875,-67.6875,144
"46",-81.875,-67.5625,109
"47",-81.875,-67.4375,86
"48",-81.875,-67.3125,130
"49",-81.875,-67.1875,87
"50",-81.875,-67.0625,52
"51",-81.875,-66.9375,13
"52",-81.875,-66.8125,3
"53",-81.875,-66.6875,1
"54",-81.625,-68.0625,7
"55",-81.625,-67.9375,40
"56",-81.625,-67.8125,91
"57",-81.625,-67.6875,124
"58",-81.625,-67.5625,132
"59",-81.625,-67.4375,281
"60",-81.625,-67.3125,160
"61",-81.625,-67.1875,139
"62",-81.625,-67.0625,100
"63",-81.625,-66.9375,81
"64",-81.625,-66.8125,15
"65",-81.625,-66.6875,1
"66",-81.625,-66.5625,1
"67",-81.375,-68.1875,1
"68",-81.375,-68.0625,9
"69",-81.375,-67.9375,41
"70",-81.375,-67.8125,76
"71",-81.375,-67.6875,91
"72",-81.375,-67.5625,89
"73",-81.375,-67.4375,185
"74",-81.375,-67.3125,185
"75",-81.375,-67.1875,133
"76",-81.375,-67.0625,128
"77",-81.375,-66.9375,88
"78",-81.375,-66.8125,29
"79",-81.375,-66.6875,9
"80",-81.375,-66.5625,5
"81",-81.125,-68.1875,2
"82",-81.125,-68.0625,8
"83",-81.125,-67.9375,51
"84",-81.125,-67.8125,72
"85",-81.125,-67.6875,55
"86",-81.125,-67.5625,86
"87",-81.125,-67.4375,176
"88",-81.125,-67.3125,194
"89",-81.125,-67.1875,165
