"","x","y","numb"
"1",-84.375,-67.8125,1
"2",-84.375,-67.6875,5
"3",-84.125,-67.8125,3
"4",-84.125,-67.6875,27
"5",-84.125,-67.5625,40
"6",-84.125,-67.4375,38
"7",-84.125,-67.3125,5
"8",-83.875,-67.8125,9
"9",-83.875,-67.6875,43
"10",-83.875,-67.5625,76
"11",-83.875,-67.4375,28
"12",-83.875,-67.3125,20
"13",-83.625,-67.9375,5
"14",-83.625,-67.8125,21
"15",-83.625,-67.6875,53
"16",-83.625,-67.5625,142
"17",-83.625,-67.4375,87
"18",-83.625,-67.3125,17
"19",-83.625,-67.1875,3
"20",-83.375,-67.9375,5
"21",-83.375,-67.8125,27
"22",-83.375,-67.6875,77
"23",-83.375,-67.5625,133
"24",-83.375,-67.4375,159
"25",-83.375,-67.3125,78
"26",-83.375,-67.1875,6
"27",-83.125,-67.9375,6
"28",-83.125,-67.8125,54
"29",-83.125,-67.6875,73
"30",-83.125,-67.5625,151
"31",-83.125,-67.4375,144
"32",-83.125,-67.3125,164
"33",-83.125,-67.1875,41
"34",-83.125,-67.0625,3
"35",-82.875,-67.9375,11
"36",-82.875,-67.8125,40
"37",-82.875,-67.6875,85
"38",-82.875,-67.5625,131
"39",-82.875,-67.4375,119
"40",-82.875,-67.3125,109
"41",-82.875,-67.1875,104
"42",-82.875,-67.0625,16
"43",-82.875,-66.9375,2
"44",-82.625,-67.9375,12
"45",-82.625,-67.8125,55
"46",-82.625,-67.6875,90
"47",-82.625,-67.5625,147
"48",-82.625,-67.4375,124
"49",-82.625,-67.3125,119
"50",-82.625,-67.1875,131
"51",-82.625,-67.0625,46
"52",-82.625,-66.9375,5
"53",-82.375,-67.9375,17
"54",-82.375,-67.8125,46
"55",-82.375,-67.6875,100
"56",-82.375,-67.5625,151
"57",-82.375,-67.4375,150
"58",-82.375,-67.3125,133
"59",-82.375,-67.1875,115
"60",-82.375,-67.0625,92
"61",-82.375,-66.9375,13
"62",-82.125,-67.9375,27
"63",-82.125,-67.8125,68
"64",-82.125,-67.6875,157
"65",-82.125,-67.5625,159
"66",-82.125,-67.4375,192
"67",-82.125,-67.3125,168
"68",-82.125,-67.1875,144
"69",-82.125,-67.0625,105
"70",-82.125,-66.9375,48
"71",-82.125,-66.8125,13
"72",-81.875,-68.0625,3
"73",-81.875,-67.9375,49
"74",-81.875,-67.8125,126
"75",-81.875,-67.6875,135
"76",-81.875,-67.5625,143
"77",-81.875,-67.4375,228
"78",-81.875,-67.3125,175
"79",-81.875,-67.1875,163
"80",-81.875,-67.0625,99
"81",-81.875,-66.9375,45
"82",-81.875,-66.8125,31
"83",-81.875,-66.6875,11
"84",-81.875,-66.5625,3
"85",-81.625,-68.0625,11
"86",-81.625,-67.9375,42
"87",-81.625,-67.8125,110
"88",-81.625,-67.6875,94
"89",-81.625,-67.5625,139
"90",-81.625,-67.4375,377
"91",-81.625,-67.3125,260
"92",-81.625,-67.1875,205
"93",-81.625,-67.0625,123
"94",-81.625,-66.9375,48
"95",-81.625,-66.8125,33
"96",-81.625,-66.6875,30
"97",-81.625,-66.5625,11
"98",-81.625,-66.4375,5
"99",-81.375,-68.0625,13
"100",-81.375,-67.9375,70
"101",-81.375,-67.8125,62
"102",-81.375,-67.6875,62
"103",-81.375,-67.5625,130
"104",-81.375,-67.4375,171
"105",-81.375,-67.3125,169
"106",-81.375,-67.1875,243
"107",-81.375,-67.0625,142
"108",-81.375,-66.9375,72
"109",-81.375,-66.8125,37
