"","x","y","numb"
"1",-83.375,-67.9375,2
"2",-83.375,-67.8125,5
"3",-83.375,-67.6875,2
"4",-83.125,-67.9375,6
"5",-83.125,-67.8125,12
"6",-83.125,-67.6875,19
"7",-83.125,-67.5625,7
"8",-83.125,-67.4375,1
"9",-82.875,-67.9375,5
"10",-82.875,-67.8125,22
"11",-82.875,-67.6875,8
"12",-82.875,-67.5625,19
"13",-82.875,-67.4375,14
"14",-82.875,-67.3125,8
"15",-82.875,-67.1875,1
"16",-82.625,-68.0625,1
"17",-82.625,-67.9375,4
"18",-82.625,-67.8125,9
"19",-82.625,-67.6875,9
"20",-82.625,-67.5625,29
"21",-82.625,-67.4375,20
"22",-82.625,-67.3125,86
"23",-82.625,-67.1875,53
"24",-82.375,-68.0625,1
"25",-82.375,-67.9375,3
"26",-82.375,-67.8125,17
"27",-82.375,-67.6875,21
"28",-82.375,-67.5625,36
"29",-82.375,-67.4375,46
"30",-82.375,-67.3125,56
"31",-82.375,-67.1875,30
"32",-82.375,-67.0625,29
"33",-82.375,-66.9375,1
"34",-82.375,-66.5625,2
"35",-82.375,-66.4375,2
"36",-82.375,-66.3125,2
"37",-82.375,-66.1875,1
"38",-82.125,-67.9375,6
"39",-82.125,-67.8125,27
"40",-82.125,-67.6875,40
"41",-82.125,-67.5625,46
"42",-82.125,-67.4375,106
"43",-82.125,-67.3125,103
"44",-82.125,-67.1875,48
"45",-82.125,-67.0625,23
"46",-82.125,-66.9375,9
"47",-82.125,-66.8125,3
"48",-82.125,-66.6875,8
"49",-82.125,-66.5625,13
"50",-82.125,-66.4375,6
"51",-82.125,-66.3125,2
"52",-82.125,-66.1875,7
"53",-82.125,-66.0625,1
"54",-81.875,-67.9375,14
"55",-81.875,-67.8125,72
"56",-81.875,-67.6875,100
"57",-81.875,-67.5625,83
"58",-81.875,-67.4375,158
"59",-81.875,-67.3125,121
"60",-81.875,-67.1875,116
"61",-81.875,-67.0625,76
"62",-81.875,-66.9375,34
"63",-81.875,-66.8125,7
"64",-81.875,-66.6875,19
"65",-81.875,-66.5625,23
"66",-81.875,-66.4375,14
"67",-81.875,-66.3125,10
"68",-81.875,-66.1875,12
"69",-81.875,-66.0625,13
"70",-81.875,-65.9375,2
"71",-81.875,-64.9375,3
"72",-81.875,-64.8125,4
"73",-81.875,-64.6875,2
"74",-81.875,-64.5625,1
"75",-81.625,-67.9375,15
"76",-81.625,-67.8125,69
"77",-81.625,-67.6875,109
"78",-81.625,-67.5625,157
"79",-81.625,-67.4375,336
"80",-81.625,-67.3125,197
"81",-81.625,-67.1875,72
"82",-81.625,-67.0625,76
"83",-81.625,-66.9375,126
"84",-81.625,-66.8125,53
"85",-81.625,-66.6875,59
"86",-81.625,-66.5625,42
"87",-81.625,-66.4375,39
"88",-81.625,-66.3125,25
"89",-81.625,-66.1875,25
"90",-81.625,-66.0625,20
"91",-81.625,-65.9375,5
"92",-81.625,-65.8125,1
"93",-81.625,-65.1875,4
"94",-81.625,-65.0625,4
"95",-81.625,-64.9375,7
"96",-81.625,-64.5625,1
"97",-81.625,-64.4375,2
"98",-81.625,-64.3125,1
"99",-81.375,-68.0625,4
"100",-81.375,-67.9375,34
"101",-81.375,-67.8125,73
"102",-81.375,-67.6875,121
"103",-81.375,-67.5625,87
"104",-81.375,-67.4375,107
"105",-81.375,-67.3125,77
"106",-81.375,-67.1875,62
"107",-81.375,-67.0625,191
"108",-81.375,-66.9375,307
"109",-81.375,-66.8125,211
"110",-81.375,-66.6875,124
"111",-81.375,-66.5625,80
"112",-81.375,-66.4375,30
"113",-81.375,-66.3125,14
"114",-81.375,-66.1875,9
"115",-81.375,-66.0625,23
"116",-81.375,-65.9375,33
"117",-81.375,-65.8125,5
"118",-81.375,-65.6875,1
"119",-81.375,-65.4375,2
"120",-81.375,-65.3125,12
"121",-81.375,-65.1875,7
"122",-81.375,-65.0625,2
"123",-81.375,-64.9375,5
"124",-81.375,-64.8125,2
"125",-81.375,-64.3125,5
"126",-81.125,-68.1875,1
"127",-81.125,-68.0625,6
"128",-81.125,-67.9375,54
"129",-81.125,-67.8125,100
"130",-81.125,-67.6875,81
"131",-81.125,-67.5625,90
"132",-81.125,-67.4375,107
"133",-81.125,-67.3125,139
"134",-81.125,-67.1875,132
"135",-81.125,-67.0625,468
"136",-81.125,-66.9375,291
"137",-81.125,-66.8125,229
"138",-81.125,-66.6875,130
"139",-81.125,-66.5625,84
"140",-81.125,-66.4375,62
"141",-81.125,-66.3125,55
"142",-81.125,-66.1875,11
"143",-81.125,-66.0625,8
"144",-81.125,-65.9375,21
"145",-81.125,-65.8125,11
"146",-81.125,-65.6875,5
"147",-81.125,-65.5625,1
"148",-81.125,-65.4375,25
"149",-81.125,-65.3125,14
"150",-81.125,-65.1875,9
"151",-81.125,-65.0625,6
"152",-81.125,-64.9375,4
"153",-81.125,-64.8125,3
"154",-81.125,-64.6875,3
"155",-81.125,-64.5625,3
"156",-81.125,-64.4375,4
"157",-81.125,-64.3125,2
"158",-80.875,-68.1875,3
"159",-80.875,-68.0625,22
"160",-80.875,-67.9375,85
"161",-80.875,-67.8125,102
"162",-80.875,-67.6875,104
"163",-80.875,-67.5625,104
"164",-80.875,-67.4375,112
"165",-80.875,-67.3125,173
"166",-80.875,-67.1875,242
"167",-80.875,-67.0625,335
"168",-80.875,-66.9375,214
"169",-80.875,-66.8125,197
"170",-80.875,-66.6875,147
"171",-80.875,-66.5625,85
"172",-80.875,-66.4375,83
"173",-80.875,-66.3125,67
"174",-80.875,-66.1875,53
"175",-80.875,-66.0625,14
"176",-80.875,-65.9375,19
"177",-80.875,-65.8125,11
"178",-80.875,-65.6875,11
"179",-80.875,-65.5625,3
"180",-80.875,-65.4375,18
"181",-80.875,-65.3125,32
"182",-80.875,-65.1875,13
"183",-80.875,-65.0625,13
"184",-80.875,-64.9375,8
"185",-80.875,-64.8125,8
"186",-80.875,-64.6875,2
"187",-80.875,-64.5625,1
"188",-80.625,-68.3125,3
"189",-80.625,-68.1875,11
"190",-80.625,-68.0625,22
"191",-80.625,-67.9375,89
"192",-80.625,-67.8125,101
"193",-80.625,-67.6875,65
"194",-80.625,-67.5625,85
"195",-80.625,-67.4375,129
"196",-80.625,-67.3125,157
"197",-80.625,-67.1875,254
"198",-80.625,-67.0625,363
"199",-80.625,-66.9375,211
"200",-80.625,-66.8125,202
"201",-80.625,-66.6875,171
"202",-80.625,-66.5625,111
"203",-80.625,-66.4375,99
"204",-80.625,-66.3125,77
"205",-80.625,-66.1875,63
"206",-80.625,-66.0625,32
"207",-80.625,-65.9375,13
"208",-80.625,-65.8125,10
"209",-80.625,-65.6875,10
"210",-80.625,-65.5625,8
"211",-80.625,-65.4375,7
"212",-80.625,-65.3125,14
"213",-80.625,-65.1875,22
"214",-80.625,-65.0625,12
"215",-80.625,-64.9375,4
"216",-80.625,-64.8125,3
"217",-80.625,-64.6875,6
"218",-80.625,-64.5625,1
"219",-80.625,-64.4375,2
"220",-80.375,-68.3125,5
"221",-80.375,-68.1875,12
"222",-80.375,-68.0625,13
"223",-80.375,-67.9375,88
"224",-80.375,-67.8125,102
"225",-80.375,-67.6875,66
"226",-80.375,-67.5625,72
"227",-80.375,-67.4375,91
"228",-80.375,-67.3125,135
"229",-80.375,-67.1875,184
"230",-80.375,-67.0625,259
"231",-80.375,-66.9375,160
"232",-80.375,-66.8125,204
"233",-80.375,-66.6875,168
"234",-80.375,-66.5625,129
"235",-80.375,-66.4375,160
"236",-80.375,-66.3125,117
"237",-80.375,-66.1875,95
"238",-80.375,-66.0625,35
"239",-80.375,-65.9375,17
"240",-80.375,-65.8125,8
"241",-80.375,-65.6875,11
"242",-80.375,-65.5625,9
"243",-80.375,-65.4375,3
"244",-80.375,-65.3125,8
"245",-80.375,-65.1875,21
"246",-80.375,-65.0625,11
"247",-80.375,-64.9375,2
"248",-80.375,-64.8125,6
"249",-80.375,-64.6875,7
"250",-80.375,-64.5625,5
"251",-80.375,-64.4375,1
"252",-80.375,-64.3125,2
"253",-80.125,-68.3125,2
"254",-80.125,-68.1875,7
"255",-80.125,-68.0625,14
"256",-80.125,-67.9375,66
"257",-80.125,-67.8125,104
"258",-80.125,-67.6875,82
"259",-80.125,-67.5625,77
"260",-80.125,-67.4375,114
"261",-80.125,-67.3125,145
"262",-80.125,-67.1875,151
"263",-80.125,-67.0625,279
"264",-80.125,-66.9375,142
"265",-80.125,-66.8125,215
"266",-80.125,-66.6875,197
"267",-80.125,-66.5625,81
"268",-80.125,-66.4375,90
"269",-80.125,-66.3125,108
"270",-80.125,-66.1875,103
"271",-80.125,-66.0625,36
"272",-80.125,-65.9375,19
"273",-80.125,-65.8125,3
"274",-80.125,-65.6875,10
"275",-80.125,-65.5625,8
"276",-80.125,-65.3125,3
"277",-80.125,-65.1875,16
"278",-80.125,-65.0625,17
"279",-80.125,-64.9375,4
"280",-80.125,-64.8125,1
"281",-80.125,-64.6875,5
"282",-80.125,-64.5625,1
"283",-80.125,-64.4375,3
"284",-80.125,-64.3125,1
"285",-79.875,-68.1875,3
"286",-79.875,-68.0625,9
"287",-79.875,-67.9375,56
"288",-79.875,-67.8125,118
"289",-79.875,-67.6875,88
"290",-79.875,-67.5625,119
"291",-79.875,-67.4375,105
"292",-79.875,-67.3125,125
"293",-79.875,-67.1875,96
"294",-79.875,-67.0625,107
"295",-79.875,-66.9375,158
"296",-79.875,-66.8125,206
"297",-79.875,-66.6875,209
"298",-79.875,-66.5625,71
"299",-79.875,-66.4375,85
"300",-79.875,-66.3125,81
"301",-79.875,-66.1875,94
"302",-79.875,-66.0625,51
"303",-79.875,-65.9375,15
"304",-79.875,-65.8125,7
"305",-79.875,-65.6875,22
"306",-79.875,-65.5625,5
"307",-79.875,-65.1875,13
"308",-79.875,-65.0625,7
"309",-79.875,-64.9375,1
"310",-79.875,-64.8125,1
"311",-79.875,-64.6875,3
"312",-79.875,-64.5625,1
"313",-79.875,-64.3125,1
"314",-79.875,-64.1875,2
"315",-79.625,-68.1875,2
"316",-79.625,-68.0625,12
"317",-79.625,-67.9375,50
"318",-79.625,-67.8125,133
"319",-79.625,-67.6875,129
"320",-79.625,-67.5625,90
"321",-79.625,-67.4375,94
"322",-79.625,-67.3125,95
"323",-79.625,-67.1875,113
"324",-79.625,-67.0625,116
"325",-79.625,-66.9375,167
"326",-79.625,-66.8125,380
"327",-79.625,-66.6875,213
"328",-79.625,-66.5625,66
"329",-79.625,-66.4375,65
"330",-79.625,-66.3125,94
"331",-79.625,-66.1875,78
"332",-79.625,-66.0625,31
"333",-79.625,-65.9375,14
"334",-79.625,-65.8125,8
"335",-79.625,-65.6875,11
"336",-79.625,-65.5625,17
"337",-79.625,-65.4375,4
"338",-79.625,-65.3125,11
"339",-79.625,-65.1875,11
"340",-79.625,-65.0625,10
"341",-79.625,-64.9375,5
"342",-79.625,-64.8125,2
"343",-79.625,-64.6875,3
"344",-79.625,-64.5625,2
"345",-79.625,-64.3125,3
"346",-79.625,-64.1875,1
"347",-79.375,-68.1875,3
"348",-79.375,-68.0625,21
"349",-79.375,-67.9375,77
"350",-79.375,-67.8125,128
"351",-79.375,-67.6875,124
"352",-79.375,-67.5625,126
"353",-79.375,-67.4375,147
"354",-79.375,-67.3125,137
"355",-79.375,-67.1875,139
"356",-79.375,-67.0625,133
"357",-79.375,-66.9375,166
"358",-79.375,-66.8125,187
"359",-79.375,-66.6875,169
"360",-79.375,-66.5625,89
"361",-79.375,-66.4375,72
"362",-79.375,-66.3125,78
"363",-79.375,-66.1875,54
"364",-79.375,-66.0625,28
"365",-79.375,-65.9375,29
"366",-79.375,-65.8125,18
"367",-79.375,-65.6875,17
"368",-79.375,-65.5625,15
"369",-79.375,-65.4375,21
"370",-79.375,-65.3125,21
"371",-79.375,-65.1875,20
"372",-79.375,-65.0625,5
"373",-79.375,-64.9375,3
"374",-79.375,-64.8125,4
"375",-79.375,-64.6875,2
"376",-79.375,-64.5625,1
"377",-79.375,-64.4375,1
"378",-79.375,-64.3125,5
"379",-79.125,-68.1875,5
"380",-79.125,-68.0625,59
"381",-79.125,-67.9375,68
"382",-79.125,-67.8125,143
"383",-79.125,-67.6875,134
"384",-79.125,-67.5625,123
"385",-79.125,-67.4375,162
"386",-79.125,-67.3125,223
"387",-79.125,-67.1875,257
"388",-79.125,-67.0625,201
"389",-79.125,-66.9375,196
"390",-79.125,-66.8125,309
"391",-79.125,-66.6875,138
"392",-79.125,-66.5625,86
"393",-79.125,-66.4375,62
"394",-79.125,-66.3125,60
"395",-79.125,-66.1875,38
"396",-79.125,-66.0625,33
"397",-79.125,-65.9375,12
"398",-79.125,-65.8125,13
"399",-79.125,-65.6875,33
"400",-79.125,-65.5625,25
"401",-79.125,-65.4375,22
"402",-79.125,-65.3125,28
"403",-79.125,-65.1875,15
"404",-79.125,-65.0625,5
"405",-79.125,-64.9375,12
"406",-79.125,-64.8125,6
